user,poi
0,713 27774 27774 1552 2378 1598 31120 22272 31258 10244 5036 30488 22994 6203 
0,8157 1552 2378 24601 1598 31120 1600 1604 2070 1788 
0,1015 713 1025 1552 2378 1598 1600 4050 
0,26714 713 19260 25987 8157 1552 1598 1600 10612 4298 24006 23979 
0,24601 1604 18227 29250 1788 14867 5819 19918 2070 651 
0,30452 651 279 1303 6203 19260 8157 1552 24601 1598 29823 1604 5819 15244 
0,19918 651 1303 713 6855 22994 6203 713 19260 8157 1552 2378 24006 23979 1598 1598 1025 1600 10127 5325 8157 3224 713 6855 22994 719 21488 
0,651 719 1015 713 1552 2378 2901 1598 1600 1604 19886 2070 1788 1791 5819 15244 
0,19260 8157 31221 1598 2411 31120 1600 8157 713 10650 
0,1552 2378 1598 1604 651 2070 5159 1791 15244 
0,2070 30187 35011 3975 11794 713 22994 719 713 27774 27774 8157 31221 1552 1598 34005 35011 2070 1788 713 6855 22994 719 
0,713 719 1552 2901 3011 1598 3224 713 1015 719 
0,1788 14867 2070 651 26534 279 6855 22994 719 26714 713 19260 1025 23979 24006 1598 26941 2437 2440 2378 1598 1600 8157 19260 6855 26714 719 
0,1303 30488 713 6855 719 713 27774 27774 8157 31221 1552 2378 1598 29823 31120 1600 8157 713 6855 719 
0,651 2070 1788 1791 5819 15244 
0,27774 30504 8157 1552 1598 1600 1604 651 2070 35263 5635 1791 5819 
0,713 8157 3224 8895 2437 2440 6855 6203 10650 719 
0,1552 2378 1598 12503 15212 12506 12503 651 1788 5819 15244 
0,719 713 8157 1552 29823 31120 1600 3224 713 22994 
0,1303 713 6203 719 
0,279 30488 713 35170 6855 6203 719 27774 31221 1598 29823 31120 1788 5159 15244 
0,713 716 719 1015 713 1025 1552 1598 1600 1604 1731 1732 1734 651 1788 1791 2070 651 
0,1015 713 1552 2378 1598 1600 3224 1015 719 
0,30452 19918 2070 15045 10423 4394 713 27774 8157 31221 2378 23979 29823 1600 4298 10612 30001 713 6855 
0,35170 19260 30504 31221 24075 31120 3224 713 35170 6855 6203 
0,1600 1604 651 2070 1788 5819 2070 651 
0,35170 8157 3224 31221 2378 1598 31120 1600 8157 3224 713 19260 6855 6203 
0,22994 15244 2070 651 
0,27774 8157 1025 1552 2378 24601 16330 25987 19260 719 719 
0,713 35170 16330 1552 8157 713 35170 6855 22994 6203 
0,1015 1015 713 1025 2378 1598 651 1788 5159 5819 651 
0,5819 19918 651 279 713 6203 719 27774 27774 8157 30504 31221 1552 2378 24601 1600 651 2070 1791 5636 
0,1552 2378 24601 1598 29823 1600 2070 5635 1791 5819 15244 
0,651 713 6855 22994 719 713 19260 31221 2378 24006 23979 1598 31120 2378 1598 30504 25987 33621 23107 713 22994 6203 
0,713 6203 719 713 6855 8157 1025 1552 2378 1600 1600 651 2070 1788 14867 5159 2070 
0,31120 1600 651 1788 5819 
0,1552 2378 24601 29823 31120 1600 1604 5819 15244 
0,2070 651 713 6203 719 713 27774 27774 8157 29823 31120 651 1788 5159 15244 
0,2378 24601 31120 1600 2070 5819 
0,24006 29823 1600 1604 2070 1788 4574 15244 
0,279 1303 713 1552 2378 24601 29823 30001 1604 2070 1788 
0,30452 2070 651 279 30488 713 6855 22994 719 27774 8157 38322 31221 
0,713 30504 16330 8157 31221 2378 24601 1598 29823 1600 651 2070 1788 
0,6203 719 1015 713 1025 2378 1598 11180 3224 713 1015 719 6203 12051 
0,279 1303 30488 713 1552 2378 24601 29823 31120 1604 651 2070 5159 15244 
0,2070 1303 6855 6203 719 713 27774 8157 1552 2378 1600 6855 10650 
0,1788 5159 5819 30452 1303 713 6855 22994 6203 27774 8157 31221 1552 36036 36039 24601 29823 3224 6203 
0,19918 651 279 30488 713 6855 22994 6203 719 713 27774 31221 10899 31258 10244 9659 30488 713 6855 22994 6203 10650 
0,719 713 35170 19260 8157 31221 1552 2378 1598 30001 1600 8157 22994 6203 
0,1303 1303 713 6855 22994 719 27774 24601 1600 4050 1303 279 2070 1788 15244 
0,713 6855 22994 1015 6203 6203 719 1015 27774 8157 1025 1552 2378 1600 1604 2070 1788 1791 5819 15244 
0,1552 2378 1598 29823 1600 1604 651 1791 5819 19918 2070 
0,713 19260 8157 1025 
0,713 1015 1025 3670 
0,6203 1552 2378 24601 1598 1600 1604 2070 651 
0,19918 651 279 30488 713 6855 22994 719 713 27774 27774 30504 8157 1552 1598 29823 1600 33859 28333 2070 5819 
0,1015 713 1025 1552 1598 1600 1604 1788 5819 651 
0,2070 651 4394 2057 10423 28542 
0,713 19260 35170 30504 16330 8157 31221 8086 35181 30304 2440 29823 1600 8157 6855 22994 10650 6203 719 
0,651 279 1303 35170 6855 22994 6203 30504 31221 1598 1600 1604 2070 1788 5819 
0,1598 25700 1604 651 2070 1788 5819 15244 2070 2070 651 
0,1552 2378 1598 4298 1600 1604 1788 
0,713 719 713 1025 
0,651 279 30488 713 22994 1552 2378 24601 1604 651 1788 5159 1791 15244 
0,1552 24601 1600 1604 2070 1791 19918 2070 651 279 
0,1598 1600 1600 3224 6855 22994 21552 27122 
0,279 1303 1303 713 22994 6203 719 27774 8157 1025 1552 29823 1600 651 1788 5159 1791 5819 15244 
1,5834 31203 26458 964 5606 992 3709 795 
1,2957 2986 5606 1153 3709 25930 795 
1,4399 17423 26232 3838 4973 32391 992 1153 4399 26002 26458 34419 
1,3549 864 26535 3838 36048 17423 36055 
1,4973 3255 330 3602 1153 3539 3615 864 927 992 635 964 
1,992 26565 434 795 3549 
1,864 434 635 992 1816 927 2957 6518 13865 3709 
1,3549 964 4973 3446 34492 32391 4399 35256 2957 26458 33545 
1,1816 927 992 26232 34492 2957 927 992 864 
1,992 26565 864 31098 9669 
1,5606 3446 2862 1153 4973 3549 3602 3255 864 12602 330 5606 2862 
1,964 26458 927 2862 26232 26565 4399 3549 434 864 635 8845 30376 
1,1816 3446 2862 3549 1153 
1,330 927 3446 4399 3549 4973 330 992 5606 964 864 434 3255 927 635 2862 1816 2986 1153 3549 
1,26232 3549 4973 26565 1816 964 
1,35422 34492 32391 5606 4399 795 
1,4399 2862 3549 864 992 330 5606 927 3709 795 635 434 964 6518 
1,964 4399 927 4973 706 2986 330 26458 5606 3709 
1,964 3446 3255 3549 992 1153 927 26002 864 26232 
1,5318 2986 26535 5606 434 
1,5606 3446 1153 864 5606 992 3549 635 330 3602 16516 2957 2986 
1,23127 23082 23139 795 2862 3446 864 330 5606 635 434 
1,2957 2986 13865 3539 864 992 635 2957 2986 795 3602 3446 927 1816 964 434 330 
1,5606 26458 1816 26232 927 30634 
1,26232 795 864 635 434 2986 13865 5318 1153 964 4973 26565 3549 1816 
1,330 992 5606 3446 864 434 635 5606 3446 795 2957 2986 964 1153 1816 927 
1,4973 3549 864 635 434 330 992 1816 927 795 5606 3446 
1,434 434 795 26458 964 26535 26535 4973 5606 964 864 330 
1,635 964 1816 434 927 992 864 635 795 927 1816 964 330 2862 12923 7404 12961 2986 
1,1153 3446 964 11522 37814 795 2986 2862 964 3446 26232 
1,795 927 330 992 964 1816 10021 10038 3709 1478 927 3255 4399 
1,330 1816 434 992 3615 927 864 434 795 992 1478 3549 635 330 1816 3255 2986 7351 7404 2957 
1,27915 3602 3446 3549 
1,26535 795 1816 927 26565 795 3446 5606 3446 3709 992 15471 635 927 330 26232 964 1816 16516 4973 
1,10021 22650 1153 3549 26458 26565 3446 434 330 26002 964 864 
1,635 5606 330 992 927 26458 1816 1153 26565 
1,3255 3838 3539 4399 864 635 330 11101 795 927 1478 1816 964 
1,927 795 5606 26232 992 635 434 1816 927 1153 795 2957 
1,1816 2862 330 992 3602 434 992 635 864 964 330 795 26232 1816 1153 26458 26565 5606 
1,1816 26232 927 1153 26565 5606 434 2986 13865 964 
1,26232 330 992 27988 27995 28000 3255 5606 3446 26565 864 635 
1,795 3255 3446 434 1153 3602 3549 864 434 330 964 5606 17423 11886 17469 
1,34126 34136 3255 3602 5606 4399 330 864 795 26458 26232 964 992 
1,3446 4973 1816 992 2957 6518 3709 635 26565 795 927 30345 
1,26232 964 26565 5606 2862 434 864 10038 2986 2957 26535 795 26458 3709 992 3446 635 
1,635 330 26232 3255 992 6518 795 864 
1,4973 26232 5606 864 992 31512 7205 16516 
1,964 992 1816 795 26232 5606 635 864 434 26535 2957 964 992 3255 1816 
1,3255 5606 864 3549 1816 10021 795 4973 3255 
1,635 434 1153 3255 3602 4399 
1,3549 1153 4399 4973 864 5606 23921 3933 23923 23928 
1,927 26232 2862 3446 5606 4399 795 2986 
1,3255 1153 964 26232 5606 3602 434 992 1153 795 3138 864 
1,2862 26232 1816 864 635 434 964 927 2986 3709 26458 27900 
1,26232 5606 364 6518 
1,3446 5606 3539 864 2986 6518 3549 1478 635 434 330 992 964 927 
1,3446 3602 4973 3615 1153 4399 864 5606 330 2862 
1,3446 3539 4973 964 795 2986 3709 5260 5318 330 
1,4399 26458 795 26232 864 635 5606 33545 3709 16516 927 6518 3504 1816 
1,3255 3549 864 434 635 5606 795 3709 20492 10021 7391 3838 
1,434 864 635 330 992 3615 2957 2986 4399 795 1478 10038 
1,927 1816 2862 3446 4973 5606 2862 
1,26458 964 992 864 2986 2957 13865 434 330 
1,32391 34492 5606 26458 1816 927 964 864 5606 26002 34492 1816 964 21238 26458 795 
1,3255 864 330 11769 5722 3045 25414 17691 2623 2986 
1,1816 3615 5606 330 795 3549 635 706 2986 964 26458 26565 
1,1816 26458 2957 992 3446 
1,330 26565 26458 964 927 1153 2862 3446 927 
1,795 3446 3549 26232 5606 2862 34492 1153 
1,992 3549 1153 3539 3446 5606 864 795 5606 927 635 1478 330 
1,32391 4973 5606 1153 992 3255 26458 864 
1,15879 4973 3255 864 635 364 16038 16043 16056 16068 16135 16186 16221 12602 795 
1,635 964 3709 16516 992 927 5606 330 
1,706 434 3446 992 5606 4399 10038 3255 
1,706 6518 927 795 5606 26232 26232 2862 434 330 434 864 5606 330 992 1153 964 1816 
1,10038 5606 4973 32391 34492 992 2986 2957 1816 
1,2862 3255 864 5606 635 330 964 1816 
1,364 11859 11886 10021 1816 927 2862 864 635 330 992 1816 795 3709 4399 
1,3255 434 635 992 9287 
1,795 34492 795 3255 2986 
1,795 1816 964 26565 992 
1,26232 3549 1816 3255 4973 5606 34492 2862 1816 
1,964 3255 4399 5606 864 635 22492 23082 1105 
1,3255 3549 3602 4399 3615 3446 4973 5606 864 635 434 992 
1,26458 32391 927 964 2862 992 4399 2862 964 26458 4074 
1,992 22630 22650 330 864 5606 3446 4399 330 864 5606 1816 992 635 795 3549 434 2862 3446 
1,3602 927 992 1153 964 
1,1816 3549 17423 34206 3838 5606 32391 26535 
1,1816 2862 26565 927 5606 635 330 26458 795 
1,6783 2862 3446 4973 26535 1816 26232 4399 16516 
1,3602 3549 5606 26232 927 864 24176 759 672 28189 
1,3446 5606 32391 34492 795 26458 927 2862 3446 
1,434 992 1816 795 927 2957 
1,1153 3446 3549 4973 3255 5606 1153 11380 
1,864 26535 5606 992 1153 3255 1816 2862 864 
1,992 964 1153 927 26232 2862 1153 2957 31368 3709 3255 32391 26458 
1,330 5606 964 2862 1816 795 992 31368 
1,330 26232 26565 964 927 1816 
1,3539 4973 3615 1153 3602 3549 5606 864 635 330 3446 927 1816 992 1153 2957 
1,2986 8806 38147 3709 
1,4399 26232 4973 992 5606 434 864 2986 
1,5606 635 330 992 2862 864 635 5606 330 434 964 1816 927 795 3446 2957 16516 
1,14919 2986 1816 964 992 
1,16516 4973 34492 32391 3255 927 992 4399 34206 
1,3549 3255 4973 3615 864 992 5606 1816 2957 635 
1,4973 2862 3838 26002 4399 11723 3255 864 
1,992 4399 795 23116 2957 
1,2862 795 10038 635 330 
1,3446 3602 3549 1153 2862 26232 434 864 635 330 992 2957 
1,3446 330 864 434 635 992 7391 2957 3255 5606 795 964 1816 927 
1,964 795 635 927 26565 
1,1153 864 964 2862 26232 2862 3446 32391 34492 5606 4399 992 6518 
1,795 6518 964 5606 2862 3446 992 1153 434 635 330 26232 26535 964 
1,25990 26002 3446 5606 3504 992 3838 2986 635 330 
1,434 864 635 964 1816 1153 795 5606 11351 2957 
1,3255 3602 4973 2862 3615 4399 864 635 330 927 14605 19414 2957 434 964 
1,2862 434 330 1816 635 18145 
1,26565 3255 635 864 26232 2862 3412 33962 11163 
1,864 635 1816 434 5606 2862 3838 2957 2986 13865 992 3615 
1,927 4973 3446 34206 3255 5606 864 26232 434 1816 2862 26458 26535 6518 
1,3549 3602 1153 2862 864 635 964 927 434 5606 3446 795 1816 
1,4399 3709 26535 3446 34206 34492 
1,964 1153 34492 1266 6518 927 964 16516 17423 
1,1153 3446 4399 26232 2862 1816 3838 3549 
1,434 964 1153 26565 5606 434 635 10038 434 795 26458 864 992 
1,635 864 927 434 330 5606 992 795 10038 22492 1105 22515 
1,1153 3255 26535 17423 
1,4399 4973 330 1153 330 3615 3602 5606 2862 16656 864 434 635 330 1816 964 795 3138 2957 2986 992 
1,20345 927 5606 992 26428 355 795 26458 330 26488 26232 434 3255 
1,10038 964 795 927 
1,6518 22650 11886 3255 3446 864 5606 635 3709 330 964 1816 434 2957 3446 2862 
1,4399 1153 4973 3709 32391 992 4399 864 964 3255 5456 2957 2986 
1,927 864 3549 3255 4399 4973 34492 5606 36066 364 16037 964 26458 864 795 
1,36063 36066 3709 4399 34492 32391 3446 5606 26232 4973 864 992 1816 
1,3446 3539 3549 3602 1153 3615 992 3549 3691 3709 864 795 1478 635 
1,1816 5318 6518 795 
1,26232 34492 16516 34538 10038 795 
1,927 330 635 434 2862 2957 2986 1816 26232 964 
1,927 5606 434 635 992 1816 23770 3709 795 3255 16516 2862 
1,4973 3255 3446 864 4399 6518 3838 795 927 
1,26458 3549 1816 4399 2862 3255 
1,16516 3255 992 964 3446 
1,5606 434 4973 3255 992 864 635 330 434 31926 
1,434 992 3255 864 434 635 330 927 795 1816 992 964 
1,33545 864 927 3549 17423 2986 
1,864 434 635 992 5606 3255 10038 964 1816 19746 
1,3615 3255 26458 2862 5606 864 635 434 992 964 1816 1153 
1,1816 3255 2986 1153 3549 795 
1,26458 5606 2862 3549 17423 26232 5606 26458 4399 
1,3446 992 795 2957 3709 16516 3255 
2,904 35942 904 35958 35966 
2,1060 2132 13756 10481 4223 1772 317 324 5445 1823 628 638 904 
2,29506 29739 16831 3402 2132 1060 14315 
2,3402 29739 2132 1060 1060 13363 904 
2,2495 677 904 904 677 2495 4214 4751 9044 9233 9239 6253 9325 3402 2132 16497 14315 21953 1060 1060 25234 4751 
2,33399 29981 904 33473 33474 
2,18457 413 274 1513 
2,6286 11544 638 628 1823 4850 9996 1489 1458 20820 20830 
2,628 638 1934 2210 904 3402 3402 9309 9321 2132 
2,1513 324 136 915 1060 2132 16497 136 324 
2,6935 274 2258 1243 5472 21076 34371 274 1513 
2,6935 576 377 32976 32979 1111 4238 6332 12666 15143 
2,17294 904 18457 413 18457 
2,1934 324 274 677 4214 4751 11004 6253 3402 1060 1060 2132 1060 4518 6790 317 324 5445 613 350 12948 4318 628 2210 16361 
2,1300 2182 3500 6759 1934 1823 4850 433 9996 9999 9999 1782 1344 1489 318 1290 586 
2,904 1513 413 2258 23630 2256 
2,904 13363 29981 28994 25410 
2,350 904 628 4318 1823 306 4214 24641 24642 317 433 2110 868 283 24663 24664 3159 
2,413 18457 18457 2258 274 1513 
2,1513 413 2258 23630 18457 1513 904 
2,1060 15642 5605 5216 20726 18821 28520 
2,904 677 350 4214 4751 4294 
2,3402 9325 6253 9233 4751 4214 677 904 677 4214 4751 9239 6253 9325 3402 1060 1060 1060 2132 4751 350 
2,904 677 4278 4293 4214 4751 10988 11029 10420 4220 3402 1060 1060 15642 
2,904 25410 32470 32471 32472 
2,902 4853 638 628 350 4318 324 1089 1772 4223 1285 10481 16497 20536 
2,274 18457 274 33875 
2,23630 18457 9171 778 
2,7173 306 4214 4751 6253 9239 9325 3402 1060 1060 4751 4214 
2,904 904 4853 638 628 4318 1823 306 4214 4751 4294 10988 11029 20162 13493 4220 3402 2132 1060 1060 16497 20536 21953 20536 18920 21956 
2,2182 904 6840 904 2210 5521 904 6192 7179 5296 1934 638 628 1823 613 4318 2102 787 2102 1934 
2,3402 317 25524 421 3969 
2,16831 16831 904 1513 29506 357 306 4751 4214 3402 
2,904 677 4214 4751 14078 9233 9239 6253 9325 3402 1060 1060 16497 21953 
2,904 677 4214 4751 4294 241 787 
2,904 350 421 324 317 2132 15642 16497 1060 1060 
2,904 638 628 613 4318 4850 433 2102 241 24956 241 
2,2132 3402 31699 1060 904 13363 
2,677 11004 6253 9325 3402 1060 2132 3402 9309 1060 1060 1060 9252 13756 1060 13757 
2,6935 1513 274 2258 413 23630 18457 274 35061 
2,904 904 11544 6286 
2,12434 289 9451 778 19398 4479 13220 9104 9885 787 317 136 868 4223 10481 3402 1060 1060 2132 
2,13363 904 4751 3402 3402 2132 15638 1060 3402 433 2102 
2,904 1934 638 628 306 4751 9237 9239 9242 9246 14099 1060 2132 1060 16496 16497 9793 16500 2132 
2,36260 413 18457 18457 
2,5521 1934 904 5723 5724 5725 5740 1293 5754 3798 3969 1934 5287 
2,357 613 4318 1823 
2,904 1934 638 628 4318 306 4751 4294 10988 11029 6790 6280 2132 1060 15642 
2,638 1934 904 638 628 613 12948 4318 324 787 165 13015 4092 13027 13028 9451 
2,904 350 677 4278 6410 2944 4214 4751 4294 11029 317 136 12678 22169 787 242 2102 241 241 6735 787 324 1798 25524 191 13636 1537 
2,9233 9239 6253 9239 3402 2132 1060 1060 
2,904 306 9239 6253 16497 2132 306 357 
2,20072 22257 306 4214 4751 4294 11029 10420 4220 3402 2132 
2,704 9787 1611 3927 15331 12434 9451 8930 289 904 15238 324 1823 9451 12319 14720 21601 12319 279 1300 
2,1513 279 2102 13363 904 
2,904 904 377 9885 18785 29739 2132 15642 1060 16609 3057 306 
2,1513 30856 904 29981 
2,904 13363 22755 20913 306 4214 4751 9239 9325 3402 1060 2132 16497 1060 
2,33075 33089 33089 14522 33112 20805 33154 33155 4074 15324 33183 
2,9440 433 628 904 350 904 638 628 4318 1823 306 4214 4751 9233 9239 6253 9325 3402 2132 1060 1060 15642 14315 10165 224 24831 1639 
2,350 904 638 628 1823 4318 306 4214 4751 10986 4294 11029 224 3402 1060 11029 20161 20162 11029 317 4850 1823 4318 
2,904 13363 306 4214 4751 9239 6253 1060 
2,904 2210 677 4293 4214 4751 9044 9043 9237 9239 9246 9253 9325 
2,904 628 306 4214 4294 11029 3402 2132 
2,274 2258 15167 18457 18457 743 274 904 29981 
2,317 318 342 346 347 421 586 613 628 629 638 
2,16609 3402 13756 9885 13363 29981 28994 29981 
2,14913 10471 317 4223 10481 13756 3402 3402 1060 6253 9239 306 1823 377 23336 14913 
2,6935 1513 413 2258 
2,37583 37585 34890 1131 904 5238 
2,413 36394 36383 36383 
2,3402 9325 4751 4214 677 904 628 350 1823 2102 24956 242 27596 2788 241 1800 8204 9200 
2,28994 13363 3402 2132 
2,904 6935 1513 18457 18457 1513 
2,15642 677 904 350 904 677 4214 4751 6253 9325 3402 2132 1060 15642 1060 16497 1060 
2,1731 4304 18457 23630 18457 413 274 904 
2,317 1823 904 2132 1060 16497 317 787 778 165 2565 
2,6575 14639 9451 8930 13586 1387 
2,28984 904 15238 18457 37196 37185 904 
2,2210 2210 4853 1934 638 628 350 4318 613 1823 9325 9252 3402 1060 1060 
2,3402 2132 1060 22611 16497 904 1513 1060 31843 14315 
2,2132 3402 1060 1060 1823 4318 
2,29981 13363 4441 4245 29991 
2,904 29981 274 413 12332 4304 17963 
2,778 21060 9212 576 529 22724 22725 5042 22728 22755 4544 6735 241 12460 242 787 9885 21060 274 456 
2,6935 413 5472 18457 274 1513 35061 29872 35064 
2,2132 15642 14315 1060 16497 13363 
2,22755 20913 306 4751 3402 2132 16497 
2,165 2258 18457 23630 
2,904 1513 113 136 10481 29252 13756 3402 1060 
2,1060 3402 9252 9325 14099 9253 1823 613 4318 638 350 1934 
2,677 3402 2132 16497 
2,13363 2132 15642 18736 
